Time,State,Pump 1 Voltage,Pump 2 Voltage
3954.172119,Idle,0,0
3954.771973,Idle,0,0
3955.37207,Idle,0,0
3955.971924,Idle,0,0
3956.572021,Idle,0,0
3957.172119,Idle,0,0
3957.771973,Idle,0,0
3958.37207,Idle,0,0
3958.971924,Idle,0,0
3959.572021,Idle,0,0
3960.172119,Idle,0,0
3960.771973,Idle,0,0
3961.37207,Idle,0,0
3961.971924,Idle,0,0
3962.572021,Idle,0,0
3963.172119,Idle,0,0
3963.771973,Idle,0,0
3964.37207,Idle,0,0
3964.971924,Idle,0,0
3965.572021,Idle,0,0
3966.172119,Idle,0,0
3966.771973,Idle,0,0
3967.37207,Idle,0,0
3967.971924,Idle,0,0
3968.572021,Idle,0,0
3969.172119,Idle,0,0
3969.771973,Idle,0,0
3970.37207,Idle,0,0
3970.971924,Idle,0,0
3971.572021,Idle,0,0
3972.172119,Idle,0,0
3972.771973,Idle,0,0
3973.37207,Idle,0,0
3973.971924,Idle,0,0
3974.572021,Idle,0,0
3975.172119,Idle,0,0
3975.771973,Idle,0,0
3976.37207,Idle,0,0
3976.971924,Idle,0,0
3977.572021,Idle,0,0
3978.172119,Idle,0,0
3978.771973,Idle,0,0
3979.37207,Idle,0,0
3979.971924,Idle,0,0
3980.572021,Idle,0,0
3981.172119,Idle,0,0
3981.771973,Idle,0,0
3982.37207,Idle,0,0
3982.971924,Idle,0,0
3983.572021,Idle,0,0
3984.172119,Idle,0,0
3984.771973,Idle,0,0
3985.37207,Idle,0,0
3985.971924,Idle,0,0
3986.572021,Idle,0,0
3987.172119,Idle,0,0
3987.771973,Idle,0,0
3988.37207,Idle,0,0
3988.971924,Idle,0,0
3989.572021,Idle,0,0
3990.172119,Idle,0,0
3990.771973,Idle,0,0
3991.37207,Idle,0,0
3991.971924,Idle,0,0
3992.572021,Idle,0,0
3993.172119,Idle,0,0
3993.771973,Idle,0,0
3994.37207,Idle,0,0
3994.971924,Idle,0,0
3995.572021,Idle,0,0
3996.172119,Idle,0,0
3996.771973,Idle,0,0
3997.37207,Idle,0,0
3997.971924,Idle,0,0
3998.572021,Idle,0,0
3999.172119,Idle,0,0
3999.771973,Idle,0,0
4000.37207,Idle,0,0
4000.971924,Idle,0,0
4001.572021,Idle,0,0
4002.172119,Idle,0,0
4002.771973,Idle,0,0
4003.37207,Idle,0,0
4003.971924,Idle,0,0
4004.572021,Idle,0,0
4005.172119,Idle,0,0
4005.771973,Idle,0,0
4006.37207,Idle,0,0
4006.971924,Idle,0,0
4007.572021,Idle,0,0
4008.172119,Idle,0,0
4008.771973,Idle,0,0
4009.37207,Idle,0,0
4009.971924,Idle,0,0
4010.572021,Idle,0,0
4011.172119,Idle,0,0
4011.771973,Idle,0,0
4012.37207,Idle,0,0
4012.971924,Idle,0,0
4013.572021,Idle,0,0
4014.172119,Idle,0,0
4014.771973,Idle,0,0
4015.37207,Idle,0,0
4015.971924,Idle,0,0
4016.572021,Idle,0,0
4017.172119,Idle,0,0
4017.771973,Idle,0,0
4018.37207,Idle,0,0
4018.971924,Idle,0,0
4019.572021,Idle,0,0
4020.172119,Idle,0,0
4020.771973,Idle,0,0
4021.37207,Idle,0,0
4021.971924,Idle,0,0
4022.572021,Idle,0,0
4023.172119,Idle,0,0
4023.771973,Idle,0,0
4024.37207,Idle,0,0
4024.971924,Idle,0,0
4025.572021,Idle,0,0
4026.172119,Idle,0,0
4026.771973,Idle,0,0
4027.37207,Idle,0,0
4027.971924,Idle,0,0
4028.572021,Idle,0,0
4029.172119,Idle,0,0
4029.771973,Idle,0,0
4030.37207,Idle,0,0
4030.971924,Idle,0,0
4031.572021,Idle,0,0
4032.172119,Idle,0,0
4032.771973,Idle,0,0
4033.37207,Idle,0,0
4033.971924,Idle,0,0
4034.572021,Idle,0,0
4035.172119,Idle,0,0
4035.771973,Idle,0,0
4036.37207,Idle,0,0
4036.971924,Idle,0,0
4037.572021,Idle,0,0
4038.172119,Idle,0,0
4038.771973,Idle,0,0
4039.37207,Idle,0,0
4039.771973,Fill %25,12,0
4039.87207,Fill %25,12,0
4039.971924,Fill %25,12,0
4040.072021,Fill %25,12,0
4040.172119,Fill %25,12,0
4040.271973,Fill %25,12,0
4040.37207,Fill %25,12,0
4040.471924,Fill %25,12,0
4040.572021,Fill %25,12,0
4040.672119,Fill %25,12,0
4040.771973,Fill %25,12,0
4040.87207,Fill %25,12,0
4040.971924,Fill %25,12,0
4041.072021,Fill %25,12,0
4041.172119,Fill %25,12,0
4041.271973,Fill %25,12,0
4041.37207,Fill %25,12,0
4041.471924,Fill %25,12,0
4041.572021,Fill %25,12,0
4041.672119,Fill %25,12,0
4041.771973,Fill %25,12,0
4041.87207,Fill %25,12,0
4041.971924,Fill %25,12,0
4042.072021,Fill %25,12,0
4042.172119,Fill %25,12,0
4042.271973,Fill %25,12,0
4042.37207,Fill %25,12,0
4042.471924,Fill %25,12,0
4042.572021,Fill %25,12,0
4042.672119,Fill %25,12,0
4042.771973,Fill %25,12,0
4042.87207,Fill %25,12,0
4042.971924,Fill %25,12,0
4043.072021,Fill %25,12,0
4043.172119,Fill %25,12,0
4043.271973,Fill %25,12,0
4043.37207,Fill %25,12,0
4043.471924,Fill %25,12,0
4043.572021,Fill %25,12,0
4043.672119,Fill %25,12,0
4043.771973,Fill %25,12,0
4043.87207,Fill %25,12,0
4043.971924,Fill %25,12,0
4044.072021,Fill %25,12,0
4044.172119,Fill %25,12,0
4044.271973,Fill %25,12,0
4044.37207,Fill %25,12,0
4044.471924,Fill %25,12,0
4044.572021,Fill %25,12,0
4044.672119,Fill %25,12,0
4045.271973,Idle,0,0
4045.87207,Idle,0,0
4046.471924,Idle,0,0
4047.072021,Idle,0,0
4047.672119,Idle,0,0
4048.271973,Idle,0,0
4048.87207,Idle,0,0
4049.471924,Idle,0,0
4050.072021,Idle,0,0
4050.672119,Idle,0,0
4051.271973,Idle,0,0
4051.87207,Idle,0,0
4052.471924,Idle,0,0
4053.072021,Idle,0,0
4053.672119,Idle,0,0
4054.271973,Idle,0,0
4054.87207,Idle,0,0
4055.471924,Idle,0,0
4056.072021,Idle,0,0
4056.672119,Idle,0,0
4057.271973,Idle,0,0
4057.87207,Idle,0,0
4058.471924,Idle,0,0
4059.072021,Idle,0,0
4059.672119,Idle,0,0
4060.271973,Idle,0,0
4060.87207,Idle,0,0
4061.471924,Idle,0,0
4062.072021,Idle,0,0
4062.672119,Idle,0,0
4063.271973,Idle,0,0
4063.87207,Idle,0,0
4064.471924,Idle,0,0
4064.572021,Reset,0,12
4064.672119,Reset,0,12
4064.771973,Reset,0,12
4064.87207,Reset,0,12
4064.971924,Reset,0,12
4065.072021,Reset,0,12
4065.172119,Reset,0,12
4065.271973,Reset,0,12
4065.37207,Reset,0,12
4065.471924,Reset,0,12
4065.572021,Reset,0,12
4065.672119,Reset,0,12
4065.771973,Reset,0,12
4065.87207,Reset,0,12
4065.971924,Reset,0,12
4066.072021,Reset,0,12
4066.172119,Reset,0,12
4066.271973,Reset,0,12
4066.37207,Reset,0,12
4066.471924,Reset,0,12
4066.572021,Reset,0,12
4066.672119,Reset,0,12
4066.771973,Reset,0,12
4066.87207,Reset,0,12
4066.971924,Reset,0,12
4067.072021,Reset,0,12
4067.172119,Reset,0,12
4067.271973,Reset,0,12
4067.37207,Reset,0,12
4067.471924,Reset,0,12
4067.572021,Reset,0,12
4067.672119,Reset,0,12
4067.771973,Reset,0,12
4067.87207,Reset,0,12
4067.971924,Reset,0,12
4068.072021,Reset,0,12
4068.172119,Reset,0,12
4068.271973,Reset,0,12
4068.37207,Reset,0,12
4068.471924,Reset,0,12
4068.572021,Reset,0,12
4068.672119,Reset,0,12
4068.771973,Reset,0,12
4068.87207,Reset,0,12
4068.971924,Reset,0,12
4069.072021,Reset,0,12
4069.172119,Reset,0,12
4069.271973,Reset,0,12
4069.37207,Reset,0,12
4069.471924,Reset,0,12
4069.572021,Reset,0,12
4069.672119,Reset,0,12
4069.771973,Reset,0,12
4069.87207,Reset,0,12
4069.971924,Reset,0,12
4070.072021,Reset,0,12
4070.172119,Reset,0,12
4070.271973,Reset,0,12
4070.37207,Reset,0,12
4070.471924,Reset,0,12
4070.572021,Reset,0,12
4070.672119,Reset,0,12
4070.771973,Reset,0,12
4070.87207,Reset,0,12
4070.971924,Reset,0,12
4071.072021,Reset,0,12
4071.172119,Reset,0,12
4071.271973,Reset,0,12
4071.37207,Reset,0,12
4071.471924,Reset,0,12
4071.572021,Reset,0,12
4071.672119,Reset,0,12
4071.771973,Reset,0,12
4071.87207,Reset,0,12
4071.971924,Reset,0,12
4072.072021,Reset,0,12
4072.172119,Reset,0,12
4072.271973,Reset,0,12
4072.37207,Reset,0,12
4072.471924,Reset,0,12
4072.572021,Reset,0,12
4072.672119,Reset,0,12
4072.771973,Reset,0,12
4072.87207,Reset,0,12
4072.971924,Reset,0,12
4073.072021,Reset,0,12
4073.172119,Reset,0,12
4073.271973,Reset,0,12
4073.37207,Reset,0,12
4073.471924,Reset,0,12
4074.072021,Idle,0,0
4074.672119,Idle,0,0
4075.271973,Idle,0,0
4075.87207,Idle,0,0
4076.471924,Idle,0,0
4077.072021,Idle,0,0
4077.672119,Idle,0,0
4078.271973,Idle,0,0
4078.87207,Idle,0,0
4079.471924,Idle,0,0
4080.072021,Idle,0,0
4080.672119,Idle,0,0
4081.271973,Idle,0,0
4081.87207,Idle,0,0
4082.471924,Idle,0,0
4083.072021,Idle,0,0
4083.672119,Idle,0,0
4084.271973,Idle,0,0
4084.87207,Idle,0,0
4085.471924,Idle,0,0
4086.072021,Idle,0,0
4086.672119,Idle,0,0
4087.271973,Idle,0,0
4087.87207,Idle,0,0
4088.471924,Idle,0,0
4089.072021,Idle,0,0
4089.672119,Idle,0,0
4090.271973,Idle,0,0
4090.87207,Idle,0,0
4091.471924,Idle,0,0
4092.072021,Idle,0,0
4092.672119,Idle,0,0
4093.271973,Idle,0,0
4093.87207,Idle,0,0
4094.471924,Idle,0,0
4095.072021,Idle,0,0
4095.672119,Idle,0,0
4096.271973,Idle,0,0
4096.87207,Idle,0,0
4097.472168,Idle,0,0
4098.071777,Idle,0,0
4098.671875,Idle,0,0
4099.271973,Idle,0,0
4099.87207,Idle,0,0
4100.472168,Idle,0,0
4101.071777,Idle,0,0
4101.671875,Idle,0,0
4102.271973,Idle,0,0
4102.87207,Idle,0,0
4103.472168,Idle,0,0
4104.071777,Idle,0,0
4104.671875,Idle,0,0
4105.271973,Idle,0,0
4105.87207,Idle,0,0
4106.472168,Idle,0,0
4107.071777,Idle,0,0
4107.671875,Idle,0,0
4108.271973,Idle,0,0
4108.87207,Idle,0,0
4109.472168,Idle,0,0
4110.071777,Idle,0,0
4110.671875,Idle,0,0
4111.271973,Idle,0,0
4111.87207,Idle,0,0
4112.472168,Idle,0,0
4113.071777,Idle,0,0
4113.671875,Idle,0,0
4114.271973,Idle,0,0
4114.87207,Idle,0,0
4115.472168,Idle,0,0
4116.071777,Idle,0,0
4116.671875,Idle,0,0
4117.271973,Idle,0,0
4117.87207,Idle,0,0
4118.472168,Idle,0,0
4119.071777,Idle,0,0
4119.671875,Idle,0,0
4120.271973,Idle,0,0
4120.87207,Idle,0,0
4121.472168,Idle,0,0
4122.071777,Idle,0,0
4122.671875,Idle,0,0
4123.271973,Idle,0,0
4123.87207,Idle,0,0
4124.472168,Idle,0,0
4125.071777,Idle,0,0
4125.671875,Idle,0,0
4126.271973,Idle,0,0
4126.87207,Idle,0,0
4127.472168,Idle,0,0
4128.071777,Idle,0,0
4128.671875,Idle,0,0
4129.271973,Idle,0,0
4129.87207,Idle,0,0
4130.472168,Idle,0,0
4131.071777,Idle,0,0
4131.671875,Idle,0,0
4132.271973,Idle,0,0
4132.87207,Idle,0,0
4133.472168,Idle,0,0
4134.071777,Idle,0,0
4134.671875,Idle,0,0
4135.271973,Idle,0,0
4135.87207,Idle,0,0
4136.472168,Idle,0,0
4137.071777,Idle,0,0
4137.671875,Idle,0,0
4138.271973,Idle,0,0
4138.87207,Idle,0,0
4139.472168,Idle,0,0
4140.071777,Idle,0,0
4140.671875,Idle,0,0
4141.271973,Idle,0,0
4141.87207,Idle,0,0
4142.472168,Idle,0,0
4143.071777,Idle,0,0
4143.671875,Idle,0,0
4144.271973,Idle,0,0
4144.87207,Idle,0,0
4145.472168,Idle,0,0
4146.071777,Idle,0,0
4146.671875,Idle,0,0
4147.271973,Idle,0,0
4147.87207,Idle,0,0
4148.472168,Idle,0,0
4149.071777,Idle,0,0
4149.671875,Idle,0,0
4150.271973,Idle,0,0
4150.87207,Idle,0,0
4151.472168,Idle,0,0
4152.071777,Idle,0,0
4152.671875,Idle,0,0
4153.271973,Idle,0,0
4153.87207,Idle,0,0
4154.472168,Idle,0,0
4155.071777,Idle,0,0
4155.671875,Idle,0,0
4156.271973,Idle,0,0
4156.87207,Idle,0,0
4157.472168,Idle,0,0
4158.071777,Idle,0,0
4158.671875,Idle,0,0
4159.271973,Idle,0,0
4159.87207,Idle,0,0
4160.472168,Idle,0,0
4161.071777,Idle,0,0
4161.671875,Idle,0,0
4162.271973,Idle,0,0
4162.87207,Idle,0,0
4163.472168,Idle,0,0
4164.071777,Idle,0,0
4164.671875,Idle,0,0
4165.271973,Idle,0,0
4165.87207,Idle,0,0
4166.472168,Idle,0,0
4167.071777,Idle,0,0
4167.671875,Idle,0,0
4168.271973,Idle,0,0
4168.87207,Idle,0,0
4169.472168,Idle,0,0
4170.071777,Idle,0,0
4170.671875,Idle,0,0
4171.271973,Idle,0,0
4171.87207,Idle,0,0
4172.472168,Idle,0,0
4173.071777,Idle,0,0
4173.671875,Idle,0,0
4174.271973,Idle,0,0
4174.87207,Idle,0,0
4175.472168,Idle,0,0
4176.071777,Idle,0,0
4176.671875,Idle,0,0
4177.271973,Idle,0,0
4177.87207,Idle,0,0
4178.472168,Idle,0,0
4179.071777,Idle,0,0
4179.671875,Idle,0,0
4180.271973,Idle,0,0
4180.87207,Idle,0,0
4181.472168,Idle,0,0
4182.071777,Idle,0,0
4182.671875,Idle,0,0
4183.271973,Idle,0,0
4183.87207,Idle,0,0
4184.472168,Idle,0,0
4185.071777,Idle,0,0
4185.671875,Idle,0,0
4186.271973,Idle,0,0
4186.87207,Idle,0,0
4187.472168,Idle,0,0
4188.071777,Idle,0,0
4188.671875,Idle,0,0
4189.271973,Idle,0,0
4189.87207,Idle,0,0
4190.472168,Idle,0,0
4191.071777,Idle,0,0
4191.671875,Idle,0,0
4192.271973,Idle,0,0
4192.87207,Idle,0,0
4193.472168,Idle,0,0
4194.071777,Idle,0,0
4194.671875,Idle,0,0
4195.271973,Idle,0,0
4195.87207,Idle,0,0
4196.472168,Idle,0,0
4197.071777,Idle,0,0
4197.671875,Idle,0,0
4198.271973,Idle,0,0
4198.87207,Idle,0,0
4199.472168,Idle,0,0
4200.071777,Idle,0,0
4200.671875,Idle,0,0
4201.271973,Idle,0,0
4201.87207,Idle,0,0
4202.472168,Idle,0,0
4203.071777,Idle,0,0
4203.671875,Idle,0,0
4204.271973,Idle,0,0
4204.87207,Idle,0,0
4205.472168,Idle,0,0
4206.071777,Idle,0,0
4206.671875,Idle,0,0
4207.271973,Idle,0,0
4207.87207,Idle,0,0
4208.472168,Idle,0,0
4209.071777,Idle,0,0
4209.671875,Idle,0,0
4210.271973,Idle,0,0
4210.87207,Idle,0,0
4211.472168,Idle,0,0
4212.071777,Idle,0,0
4212.671875,Idle,0,0
4213.271973,Idle,0,0
4213.87207,Idle,0,0
4214.472168,Idle,0,0
4215.071777,Idle,0,0
4215.671875,Idle,0,0
4216.271973,Idle,0,0
4216.87207,Idle,0,0
4217.472168,Idle,0,0
4218.071777,Idle,0,0
4218.671875,Idle,0,0
4219.271973,Idle,0,0
4219.87207,Idle,0,0
4220.472168,Idle,0,0
4221.071777,Idle,0,0
4221.671875,Idle,0,0
4222.271973,Idle,0,0
4222.87207,Idle,0,0
4223.472168,Idle,0,0
4224.071777,Idle,0,0
4224.671875,Idle,0,0
4225.271973,Idle,0,0
4225.87207,Idle,0,0
4226.472168,Idle,0,0
4227.071777,Idle,0,0
4227.671875,Idle,0,0
4228.271973,Idle,0,0
4228.87207,Idle,0,0
4229.472168,Idle,0,0
4230.071777,Idle,0,0
4230.671875,Idle,0,0
4231.271973,Idle,0,0
4231.87207,Idle,0,0
4232.472168,Idle,0,0
4233.071777,Idle,0,0
4233.671875,Idle,0,0
4234.271973,Idle,0,0
4234.87207,Idle,0,0
4235.472168,Idle,0,0
4236.071777,Idle,0,0
4236.671875,Idle,0,0
4237.271973,Idle,0,0
4237.87207,Idle,0,0
4238.472168,Idle,0,0
4239.071777,Idle,0,0
4239.671875,Idle,0,0
4240.271973,Idle,0,0
4240.87207,Idle,0,0
4241.472168,Idle,0,0
4242.071777,Idle,0,0
4242.671875,Idle,0,0
4243.271973,Idle,0,0
4243.87207,Idle,0,0
4244.472168,Idle,0,0
4245.071777,Idle,0,0
4245.671875,Idle,0,0
4246.271973,Idle,0,0
4246.87207,Idle,0,0
4247.472168,Idle,0,0
4248.071777,Idle,0,0
4248.671875,Idle,0,0
4249.271973,Idle,0,0
4249.87207,Idle,0,0
4250.472168,Idle,0,0
4251.071777,Idle,0,0
4251.671875,Idle,0,0
4252.271973,Idle,0,0
4252.87207,Idle,0,0
4253.472168,Idle,0,0
4254.071777,Idle,0,0
4254.671875,Idle,0,0
4255.271973,Idle,0,0
4255.87207,Idle,0,0
4256.472168,Idle,0,0
4257.071777,Idle,0,0
4257.671875,Idle,0,0
4258.271973,Idle,0,0
4258.87207,Idle,0,0
4259.472168,Idle,0,0
4260.071777,Idle,0,0
4260.671875,Idle,0,0
4261.271973,Idle,0,0
4261.87207,Idle,0,0
4262.472168,Idle,0,0
4263.071777,Idle,0,0
4263.671875,Idle,0,0
4264.271973,Idle,0,0
4264.87207,Idle,0,0
4265.472168,Idle,0,0
4266.071777,Idle,0,0
4266.671875,Idle,0,0
4267.271973,Idle,0,0
4267.87207,Idle,0,0
4268.472168,Idle,0,0
4269.071777,Idle,0,0
4269.671875,Idle,0,0
4270.271973,Idle,0,0
4270.87207,Idle,0,0
4271.472168,Idle,0,0
4272.071777,Idle,0,0
4272.671875,Idle,0,0
4273.271973,Idle,0,0
4273.87207,Idle,0,0
4274.472168,Idle,0,0
4275.071777,Idle,0,0
4275.671875,Idle,0,0
4276.271973,Idle,0,0
4276.87207,Idle,0,0
4277.472168,Idle,0,0
4278.071777,Idle,0,0
4278.671875,Idle,0,0
4279.271973,Idle,0,0
4279.87207,Idle,0,0
4280.472168,Idle,0,0
4281.071777,Idle,0,0
4281.671875,Idle,0,0
4282.271973,Idle,0,0
4282.87207,Idle,0,0
4283.472168,Idle,0,0
4284.071777,Idle,0,0
4284.671875,Idle,0,0
4285.271973,Idle,0,0
4285.87207,Idle,0,0
4286.472168,Idle,0,0
4287.071777,Idle,0,0
4287.671875,Idle,0,0
4288.271973,Idle,0,0
4288.87207,Idle,0,0
4289.472168,Idle,0,0
4290.071777,Idle,0,0
4290.671875,Idle,0,0
4291.271973,Idle,0,0
4291.87207,Idle,0,0
4292.472168,Idle,0,0
4292.571777,Fill %50,12,0
4292.671875,Fill %50,12,0
4292.771973,Fill %50,12,0
4292.87207,Fill %50,12,0
4292.972168,Fill %50,12,0
4293.071777,Fill %50,12,0
4293.171875,Fill %50,12,0
4293.271973,Fill %50,12,0
4293.37207,Fill %50,12,0
4293.472168,Fill %50,12,0
4293.571777,Fill %50,12,0
4293.671875,Fill %50,12,0
4293.771973,Fill %50,12,0
4293.87207,Fill %50,12,0
4293.972168,Fill %50,12,0
4294.071777,Fill %50,12,0
4294.171875,Fill %50,12,0
4294.271973,Fill %50,12,0
4294.37207,Fill %50,12,0
4294.472168,Fill %50,12,0
4294.571777,Fill %50,12,0
4294.671875,Fill %50,12,0
4294.771973,Fill %50,12,0
4294.87207,Fill %50,12,0
4294.972168,Fill %50,12,0
4295.071777,Fill %50,12,0
4295.171875,Fill %50,12,0
4295.271973,Fill %50,12,0
4295.37207,Fill %50,12,0
4295.472168,Fill %50,12,0
4295.571777,Fill %50,12,0
4295.671875,Fill %50,12,0
4295.771973,Fill %50,12,0
4295.87207,Fill %50,12,0
4295.972168,Fill %50,12,0
4296.071777,Fill %50,12,0
4296.171875,Fill %50,12,0
4296.271973,Fill %50,12,0
4296.37207,Fill %50,12,0
4296.472168,Fill %50,12,0
4296.571777,Fill %50,12,0
4296.671875,Fill %50,12,0
4296.771973,Fill %50,12,0
4296.87207,Fill %50,12,0
4296.972168,Fill %50,12,0
4297.071777,Fill %50,12,0
4297.171875,Fill %50,12,0
4297.271973,Fill %50,12,0
4297.37207,Fill %50,12,0
4297.472168,Fill %50,12,0
4297.571777,Fill %50,12,0
4297.671875,Fill %50,12,0
4297.771973,Fill %50,12,0
4297.87207,Fill %50,12,0
4297.972168,Fill %50,12,0
4298.071777,Fill %50,12,0
4298.171875,Fill %50,12,0
4298.271973,Fill %50,12,0
4298.37207,Fill %50,12,0
4298.472168,Fill %50,12,0
4298.571777,Fill %50,12,0
4298.671875,Fill %50,12,0
4298.771973,Fill %50,12,0
4298.87207,Fill %50,12,0
4298.972168,Fill %50,12,0
4299.071777,Fill %50,12,0
4299.171875,Fill %50,12,0
4299.271973,Fill %50,12,0
4299.37207,Fill %50,12,0
4299.472168,Fill %50,12,0
4299.571777,Fill %50,12,0
4299.671875,Fill %50,12,0
4299.771973,Fill %50,12,0
4299.87207,Fill %50,12,0
4299.972168,Fill %50,12,0
4300.071777,Fill %50,12,0
4300.171875,Fill %50,12,0
4300.271973,Fill %50,12,0
4300.37207,Fill %50,12,0
4300.472168,Fill %50,12,0
4300.571777,Fill %50,12,0
4300.671875,Fill %50,12,0
4300.771973,Fill %50,12,0
4300.87207,Fill %50,12,0
4300.972168,Fill %50,12,0
4301.071777,Fill %50,12,0
4301.171875,Fill %50,12,0
4301.271973,Fill %50,12,0
4301.37207,Fill %50,12,0
4301.472168,Fill %50,12,0
4301.571777,Fill %50,12,0
4301.671875,Fill %50,12,0
4301.771973,Fill %50,12,0
4301.87207,Fill %50,12,0
4301.972168,Fill %50,12,0
4302.071777,Fill %50,12,0
4302.171875,Fill %50,12,0
4302.271973,Fill %50,12,0
4302.37207,Fill %50,12,0
4302.472168,Fill %50,12,0
4303.071777,Idle,0,0
4303.671875,Idle,0,0
4304.271973,Idle,0,0
4304.87207,Idle,0,0
4305.472168,Idle,0,0
4306.071777,Idle,0,0
4306.671875,Idle,0,0
4307.271973,Idle,0,0
4307.87207,Idle,0,0
4308.472168,Idle,0,0
4309.071777,Idle,0,0
4309.571777,Reset,0,12
4309.671875,Reset,0,12
4309.771973,Reset,0,12
4309.87207,Reset,0,12
4309.972168,Reset,0,12
4310.071777,Reset,0,12
4310.171875,Reset,0,12
4310.271973,Reset,0,12
4310.37207,Reset,0,12
4310.472168,Reset,0,12
4310.571777,Reset,0,12
4310.671875,Reset,0,12
4310.771973,Reset,0,12
4310.87207,Reset,0,12
4310.972168,Reset,0,12
4311.071777,Reset,0,12
4311.171875,Reset,0,12
4311.271973,Reset,0,12
4311.37207,Reset,0,12
4311.472168,Reset,0,12
4311.571777,Reset,0,12
4311.671875,Reset,0,12
4311.771973,Reset,0,12
4311.87207,Reset,0,12
4311.972168,Reset,0,12
4312.071777,Reset,0,12
4312.171875,Reset,0,12
4312.271973,Reset,0,12
4312.37207,Reset,0,12
4312.472168,Reset,0,12
4312.571777,Reset,0,12
4312.671875,Reset,0,12
4312.771973,Reset,0,12
4312.87207,Reset,0,12
4312.972168,Reset,0,12
4313.071777,Reset,0,12
4313.171875,Reset,0,12
4313.271973,Reset,0,12
4313.37207,Reset,0,12
4313.472168,Reset,0,12
4313.571777,Reset,0,12
4313.671875,Reset,0,12
4313.771973,Reset,0,12
4313.87207,Reset,0,12
4313.972168,Reset,0,12
4314.071777,Reset,0,12
4314.171875,Reset,0,12
4314.271973,Reset,0,12
4314.37207,Reset,0,12
4314.472168,Reset,0,12
4314.571777,Reset,0,12
4314.671875,Reset,0,12
4314.771973,Reset,0,12
4314.87207,Reset,0,12
4314.972168,Reset,0,12
4315.071777,Reset,0,12
4315.171875,Reset,0,12
4315.271973,Reset,0,12
4315.37207,Reset,0,12
4315.472168,Reset,0,12
4315.571777,Reset,0,12
4315.671875,Reset,0,12
4315.771973,Reset,0,12
4315.87207,Reset,0,12
4315.972168,Reset,0,12
4316.071777,Reset,0,12
4316.171875,Reset,0,12
4316.271973,Reset,0,12
4316.37207,Reset,0,12
4316.472168,Reset,0,12
4316.571777,Reset,0,12
4316.671875,Reset,0,12
4316.771973,Reset,0,12
4316.87207,Reset,0,12
4316.972168,Reset,0,12
4317.071777,Reset,0,12
4317.171875,Reset,0,12
4317.271973,Reset,0,12
4317.37207,Reset,0,12
4317.472168,Reset,0,12
4317.571777,Reset,0,12
4317.671875,Reset,0,12
4317.771973,Reset,0,12
4317.87207,Reset,0,12
4317.972168,Reset,0,12
4318.071777,Reset,0,12
4318.171875,Reset,0,12
4318.271973,Reset,0,12
4318.37207,Reset,0,12
4318.472168,Reset,0,12
4319.071777,Idle,0,0
4319.671875,Idle,0,0
4320.271973,Idle,0,0
4320.87207,Idle,0,0
4321.472168,Idle,0,0
4322.071777,Idle,0,0
4322.671875,Idle,0,0
4323.271973,Idle,0,0
4323.87207,Idle,0,0
4324.472168,Idle,0,0
4325.071777,Idle,0,0
4325.671875,Idle,0,0
4326.271973,Idle,0,0
4326.87207,Idle,0,0
4327.472168,Idle,0,0
4328.071777,Idle,0,0
4328.671875,Idle,0,0
4329.271973,Idle,0,0
4329.87207,Idle,0,0
4330.472168,Idle,0,0
4331.071777,Idle,0,0
4331.671875,Idle,0,0
4332.271973,Idle,0,0
4332.87207,Idle,0,0
4333.472168,Idle,0,0
4334.071777,Idle,0,0
4334.671875,Idle,0,0
4334.972168,Reset,0,12
4335.071777,Reset,0,12
4335.171875,Reset,0,12
4335.271973,Reset,0,12
4335.37207,Reset,0,12
4335.472168,Reset,0,12
4335.571777,Reset,0,12
4335.671875,Reset,0,12
4335.771973,Reset,0,12
4335.87207,Reset,0,12
4335.972168,Reset,0,12
4336.071777,Reset,0,12
4336.171875,Reset,0,12
4336.271973,Reset,0,12
4336.37207,Reset,0,12
4336.972168,Idle,0,0
4337.571777,Idle,0,0
4338.171875,Idle,0,0
4338.771973,Idle,0,0
4339.37207,Idle,0,0
4339.972168,Idle,0,0
4340.571777,Idle,0,0
4341.171875,Idle,0,0
4341.771973,Idle,0,0
4342.37207,Idle,0,0
4342.972168,Idle,0,0
4343.571777,Idle,0,0
4344.171875,Idle,0,0
4344.771973,Idle,0,0
4345.37207,Idle,0,0
4345.972168,Idle,0,0
4346.571777,Idle,0,0
4347.171875,Idle,0,0
4347.771973,Idle,0,0
4348.37207,Idle,0,0
4348.972168,Idle,0,0
4349.571777,Idle,0,0
4350.171875,Idle,0,0
4350.771973,Idle,0,0
4351.37207,Idle,0,0
4351.972168,Idle,0,0
4352.571777,Idle,0,0
4353.171875,Idle,0,0
4353.771973,Idle,0,0
4354.37207,Idle,0,0
4354.972168,Idle,0,0
4355.571777,Idle,0,0
4356.171875,Idle,0,0
4356.771973,Idle,0,0
4357.37207,Idle,0,0
4357.972168,Idle,0,0
4358.571777,Idle,0,0
4359.171875,Idle,0,0
4359.771973,Idle,0,0
4360.37207,Idle,0,0
4360.972168,Idle,0,0
4361.571777,Idle,0,0
4362.171875,Idle,0,0
4362.771973,Idle,0,0
4363.37207,Idle,0,0
4363.972168,Idle,0,0
4364.571777,Idle,0,0
4365.171875,Idle,0,0
4365.771973,Idle,0,0
4366.37207,Idle,0,0
4366.972168,Idle,0,0
4367.571777,Idle,0,0
